LineId,Level,Component,PID,Content,EventId,EventTemplate,Datetime
151,combo,ftpd,8824.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-20 03:40:59
152,combo,ftpd,8828.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-20 03:40:59
153,combo,ftpd,8822.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-20 03:40:59
154,combo,ftpd,8833.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-20 03:40:59
155,combo,ftpd,8827.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-20 03:40:59
156,combo,ftpd,8823.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-20 03:40:59
157,combo,ftpd,8825.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-20 03:40:59
158,combo,ftpd,8826.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-20 03:40:59
159,combo,ftpd,8832.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-20 03:40:59
160,combo,ftpd,8830.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-20 03:40:59
161,combo,ftpd,8831.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-20 03:40:59
162,combo,su(pam_unix),9187.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-06-20 04:02:54
163,combo,su(pam_unix),9187.0,session closed for user cyrus,E101,session closed for user <*>,2024-06-20 04:02:54
164,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],2024-06-20 04:02:55
165,combo,su(pam_unix),9558.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-06-20 04:08:37
166,combo,su(pam_unix),9558.0,session closed for user news,E101,session closed for user <*>,2024-06-20 04:08:38
167,combo,snmpd,2318.0,Received SNMP packet(s) from 67.170.148.126,E88,Received SNMP packet(s) from <*>,2024-06-20 04:44:39
168,combo,sshd(pam_unix),10035.0,check pass; user unknown,E27,check pass; user unknown,2024-06-20 09:20:05
169,combo,sshd(pam_unix),10035.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-20 09:20:05
170,combo,sshd(pam_unix),10037.0,check pass; user unknown,E27,check pass; user unknown,2024-06-20 09:20:05
171,combo,sshd(pam_unix),10037.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-20 09:20:05
172,combo,sshd(pam_unix),10039.0,check pass; user unknown,E27,check pass; user unknown,2024-06-20 09:20:05
173,combo,sshd(pam_unix),10039.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-20 09:20:05
174,combo,sshd(pam_unix),10041.0,check pass; user unknown,E27,check pass; user unknown,2024-06-20 09:20:06
175,combo,sshd(pam_unix),10041.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-20 09:20:06
176,combo,sshd(pam_unix),10043.0,check pass; user unknown,E27,check pass; user unknown,2024-06-20 09:20:07
177,combo,sshd(pam_unix),10043.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-20 09:20:07
178,combo,sshd(pam_unix),10045.0,check pass; user unknown,E27,check pass; user unknown,2024-06-20 09:20:07
179,combo,sshd(pam_unix),10045.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-20 09:20:07
180,combo,sshd(pam_unix),10047.0,check pass; user unknown,E27,check pass; user unknown,2024-06-20 09:20:07
181,combo,sshd(pam_unix),10047.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-20 09:20:07
182,combo,sshd(pam_unix),10049.0,check pass; user unknown,E27,check pass; user unknown,2024-06-20 09:20:07
183,combo,sshd(pam_unix),10049.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-20 09:20:07
184,combo,sshd(pam_unix),10051.0,check pass; user unknown,E27,check pass; user unknown,2024-06-20 09:20:08
185,combo,sshd(pam_unix),10051.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-20 09:20:08
186,combo,sshd(pam_unix),10053.0,check pass; user unknown,E27,check pass; user unknown,2024-06-20 09:20:08
187,combo,sshd(pam_unix),10053.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-20 09:20:08
188,combo,su(pam_unix),12098.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-06-21 04:06:57
189,combo,su(pam_unix),12098.0,session closed for user cyrus,E101,session closed for user <*>,2024-06-21 04:06:58
190,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],2024-06-21 04:06:59
191,combo,su(pam_unix),13327.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-06-21 04:13:03
192,combo,su(pam_unix),13327.0,session closed for user news,E101,session closed for user <*>,2024-06-21 04:13:04
193,combo,sshd(pam_unix),14281.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,2024-06-21 08:56:36
194,combo,sshd(pam_unix),14279.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,2024-06-21 08:56:36
195,combo,sshd(pam_unix),14282.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,2024-06-21 08:56:36
196,combo,sshd(pam_unix),14277.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,2024-06-21 08:56:36
197,combo,sshd(pam_unix),14278.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,2024-06-21 08:56:36
198,combo,sshd(pam_unix),14280.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,2024-06-21 08:56:36
199,combo,sshd(pam_unix),16207.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:17:26
200,combo,sshd(pam_unix),16206.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:17:26
201,combo,sshd(pam_unix),16210.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:17:35
202,combo,sshd(pam_unix),16212.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:17:36
203,combo,sshd(pam_unix),16213.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:17:36
204,combo,sshd(pam_unix),16216.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:17:45
205,combo,sshd(pam_unix),16218.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:17:46
206,combo,sshd(pam_unix),16219.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:17:46
207,combo,sshd(pam_unix),16222.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:17:52
208,combo,sshd(pam_unix),16224.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:17:55
209,combo,sshd(pam_unix),16226.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:17:56
210,combo,sshd(pam_unix),16227.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:17:56
211,combo,sshd(pam_unix),16230.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:18:02
212,combo,sshd(pam_unix),16232.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:18:05
213,combo,sshd(pam_unix),16234.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:18:06
214,combo,sshd(pam_unix),16235.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:18:06
215,combo,sshd(pam_unix),16238.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:18:10
216,combo,sshd(pam_unix),16240.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:18:12
217,combo,sshd(pam_unix),16242.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:18:15
218,combo,sshd(pam_unix),16244.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:18:16
219,combo,sshd(pam_unix),16245.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:18:16
220,combo,sshd(pam_unix),16248.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:18:20
221,combo,sshd(pam_unix),16250.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-06-22 03:18:22
222,combo,su(pam_unix),16663.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-06-22 04:05:58
223,combo,su(pam_unix),16663.0,session closed for user cyrus,E101,session closed for user <*>,2024-06-22 04:05:59
224,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],2024-06-22 04:06:00
225,combo,su(pam_unix),17037.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-06-22 04:11:42
226,combo,su(pam_unix),17037.0,session closed for user news,E101,session closed for user <*>,2024-06-22 04:11:42
227,combo,sshd(pam_unix),17129.0,check pass; user unknown,E27,check pass; user unknown,2024-06-22 04:30:55
228,combo,sshd(pam_unix),17129.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-22 04:30:55
229,combo,sshd(pam_unix),17125.0,check pass; user unknown,E27,check pass; user unknown,2024-06-22 04:30:55
230,combo,sshd(pam_unix),17125.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-22 04:30:55
231,combo,sshd(pam_unix),17124.0,check pass; user unknown,E27,check pass; user unknown,2024-06-22 04:30:55
232,combo,sshd(pam_unix),17124.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-22 04:30:55
233,combo,sshd(pam_unix),17123.0,check pass; user unknown,E27,check pass; user unknown,2024-06-22 04:30:55
234,combo,sshd(pam_unix),17123.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-22 04:30:55
235,combo,sshd(pam_unix),17132.0,check pass; user unknown,E27,check pass; user unknown,2024-06-22 04:30:55
236,combo,sshd(pam_unix),17132.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-22 04:30:55
237,combo,sshd(pam_unix),17131.0,check pass; user unknown,E27,check pass; user unknown,2024-06-22 04:30:55
238,combo,sshd(pam_unix),17131.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-22 04:30:55
239,combo,sshd(pam_unix),17135.0,check pass; user unknown,E27,check pass; user unknown,2024-06-22 04:30:55
240,combo,sshd(pam_unix),17135.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-22 04:30:55
241,combo,sshd(pam_unix),17137.0,check pass; user unknown,E27,check pass; user unknown,2024-06-22 04:30:55
242,combo,sshd(pam_unix),17137.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-22 04:30:55
243,combo,sshd(pam_unix),17139.0,check pass; user unknown,E27,check pass; user unknown,2024-06-22 04:30:56
244,combo,sshd(pam_unix),17139.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-22 04:30:56
245,combo,sshd(pam_unix),17140.0,check pass; user unknown,E27,check pass; user unknown,2024-06-22 04:30:56
246,combo,sshd(pam_unix),17140.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-06-22 04:30:56
247,combo,ftpd,17886.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-22 13:16:30
248,combo,ftpd,17889.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-22 13:16:30
249,combo,ftpd,17887.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-22 13:16:30
250,combo,ftpd,17888.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-22 13:16:30
251,combo,ftpd,17890.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-22 13:16:30
252,combo,ftpd,17893.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-22 13:16:30
253,combo,ftpd,17879.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-22 13:16:30
254,combo,ftpd,17892.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-22 13:16:30
255,combo,ftpd,17876.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-22 13:16:30
256,combo,ftpd,17875.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-22 13:16:30
257,combo,ftpd,17877.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-22 13:16:30
258,combo,ftpd,17874.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-22 13:16:30
259,combo,ftpd,17882.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-06-22 13:16:30
